Artist,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Outlier
The Moldy Peaches,0.5551999999999999,0.42400000000000004,5.0,-7.2116,1.0,0.05778,0.8406,0.0134354,0.16482000000000002,0.4875999999999999,141.4308,4.2,1
The Mynabirds,0.46775,0.7735000000000001,8.0,-7.22,0.5,0.061149999999999996,0.01734,0.0443779,0.17775,0.4295,102.91175,3.75,1
The National,0.49033333333333334,0.851,1.6666666666666667,-5.646333333333334,1.0,0.0305,0.06602333333333334,0.6109666666666667,0.16069999999999998,0.5466666666666666,118.31866666666667,3.6666666666666665,1
The Neighbourhood,0.695,0.615,7.0,-5.325,0.0,0.042,0.15,0.000212,0.0879,0.414,124.015,4.0,1
The Nights,0.473,0.901,1.0,-4.876,1.0,0.426,0.0285,0.00035,0.101,0.299,120.09,4.0,1
The Only Ones,0.331,0.667,4.0,-12.977,1.0,0.111,0.162,5.53e-05,0.113,0.397,156.296,4.0,1
The Orb,0.774,0.865,1.0,-6.749,1.0,0.147,0.0212,0.0121,0.103,0.47,99.996,4.0,1
The Orwells,0.38239999999999996,0.9002000000000001,7.4,-2.604,1.0,0.055420000000000004,0.12822674,0.05903455999999999,0.25732,0.4556,154.197,4.0,1
The People's Temple,0.112,0.956,2.0,-2.783,1.0,0.0736,0.0216,0.49,0.0546,0.279,173.273,4.0,1
The Platters,0.517,0.43,1.0,-8.327,1.0,0.0278,0.877,0.0,0.146,0.661,88.674,4.0,1
The Polyamorous Affair,0.65,0.827,0.0,-6.941,1.0,0.0349,0.00106,0.457,0.116,0.299,116.015,4.0,1
The Prodigy,0.389,0.97,6.0,-4.354,1.0,0.0604,0.00019,0.868,0.377,0.111,174.079,4.0,1
The Righteous Brothers,0.2655,0.303,5.5,-14.672,1.0,0.03605,0.6719999999999999,0.0,0.4005,0.253,143.0,3.5,1
The Rolling Stones,0.62975,0.75125,3.25,-8.413625,0.5,0.0745625,0.2311625,0.02543101125,0.1898,0.7345,126.85512499999999,4.0,1
The Sanctuary,0.742,0.591,5.0,-5.542,1.0,0.094,0.0148,5.29e-06,0.41,0.566,107.991,4.0,1
The Shacks,0.325,0.689,0.0,-7.338,1.0,0.0656,0.0136,0.515,0.451,0.747,212.558,4.0,1
The Shutes,0.203,0.769,6.0,-3.53,0.0,0.0415,0.385,0.000204,0.53,0.207,153.45,4.0,1
The Skyliners,0.212,0.334,6.0,-12.196,1.0,0.0308,0.717,0.0056,0.0936,0.638,141.071,4.0,1
The Sleepy Jackson,0.529,0.841,11.0,-4.724,0.0,0.0301,0.0426,0.0136,0.144,0.725,111.997,4.0,1
The Smashing Pumpkins,0.404,0.72,10.0,-9.18,0.0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,4.0,1
The Smiths,0.46972,0.84796,5.28,-6.28876,0.6,0.050872,0.0729744456,0.030069676799999997,0.24932400000000002,0.683676,140.90912,3.96,1
The Spinto Band,0.674,0.744,1.0,-6.013,1.0,0.0288,0.117,7.13e-06,0.196,0.932,109.015,4.0,1
The Sportsmen,0.64,0.721,5.0,-7.608,0.0,0.117,0.665,0.0,0.0934,0.928,182.333,4.0,1
The Supremes,0.542,0.566,0.0,-7.87,1.0,0.0402,0.774,1.25e-06,0.0716,0.786,134.9,4.0,1
The Tokens,0.3833333333333333,0.48933333333333334,4.0,-11.617666666666667,1.0,0.039233333333333335,0.5666666666666667,9.7e-07,0.216,0.8196666666666667,101.10766666666666,4.0,1
The Underground Youth,0.562,0.532,9.0,-7.776,1.0,0.0232,0.0339,3.29e-06,0.0819,0.485,92.512,4.0,1
The Velvet Underground,0.45116666666666666,0.47433333333333333,3.6666666666666665,-12.7465,0.8333333333333334,0.034183333333333336,0.4068791666666667,0.12933659166666667,0.1352,0.4735,112.23899999999999,4.0,1
The Verve,0.389,0.889,9.0,-6.546,1.0,0.0442,0.0415,0.0,0.463,0.524,171.121,4.0,1
The Von Bondies,0.491,0.966,5.0,-3.896,1.0,0.133,0.0787,0.0,0.281,0.48,147.836,4.0,1
The Wanted,0.698,0.844,7.0,-4.549,0.0,0.067,0.0577,1.69e-05,0.105,0.446,126.937,4.0,1
The War On Drugs,0.464,0.815,10.0,-6.371,1.0,0.0368,0.00871,0.201,0.162,0.467,161.845,4.0,1
The Weeknd,0.587,0.566,0.0,-7.017,0.0,0.0528,0.0843,0.0,0.145,0.155,113.025,4.0,1
The West Coast Pop Art Experimental Band,0.5,0.237,9.0,-18.398,1.0,0.044,0.964,0.00307,0.111,0.824,130.889,4.0,1
The White Stripes,0.342,0.982,0.0,-1.746,1.0,0.116,0.704,7.29e-05,0.854,0.373,95.279,4.0,1
The Who,0.607,0.783,9.0,-8.391,1.0,0.0505,0.0409,0.0,0.0461,0.843,138.825,4.0,1
The Woolen Men,0.45,0.792,6.0,-5.396,0.0,0.0326,0.00559,0.212,0.253,0.884,173.896,4.0,1
The Yardbirds,0.347,0.638,2.0,-10.258,1.0,0.0409,0.236,0.0,0.0894,0.61,94.506,4.0,1
The xx,0.6423333333333333,0.6433222222222222,6.111111111111111,-10.266777777777778,0.5555555555555556,0.040266666666666666,0.3987144444444445,0.7272555555555555,0.0912111111111111,0.43505555555555553,111.15633333333332,4.111111111111111,1
Third Party,0.481,0.922,3.0,-4.17,1.0,0.0639,0.0238,0.0018,0.0971,0.237,127.928,4.0,1
Thomas Barrandon,0.358,0.675,5.0,-6.68,1.0,0.0337,0.00136,0.975,0.137,0.0945,91.995,4.0,1
Thomas Function,0.36199999999999993,0.8726666666666666,8.0,-3.087666666666667,1.0,0.059,0.008926666666666666,0.12976801000000002,0.18803333333333336,0.48333333333333334,136.71633333333332,4.0,1
Thomas Schumacher,0.684,0.684,10.0,-9.81,0.0,0.059,0.015,0.78,0.0954,0.209,118.017,4.0,1
Throwing Snow,0.596,0.801,1.0,-4.7,1.0,0.0323,0.00624,0.825,0.124,0.112,124.999,4.0,1
Thurston Harris,0.595,0.577,0.0,-9.486,0.0,0.318,0.705,0.0382,0.0629,0.824,176.792,4.0,1
Thylacine,0.646,0.473,1.0,-11.45,1.0,0.0669,0.176,0.899,0.0986,0.174,118.025,4.0,1
Tibi Dabo,0.685,0.744,5.0,-8.515,1.0,0.0472,0.00376,0.838,0.102,0.587,123.983,4.0,1
Timber Timbre,0.44,0.416,11.0,-7.222,1.0,0.0322,0.19,0.723,0.11,0.412,101.93,3.0,1
Tinlicker,0.63675,0.775875,5.625,-8.554875,0.375,0.0649125,0.12560625,0.669975,0.1970875,0.1260125,122.9895,4.0,1
Tirzah,0.76425,0.56425,2.25,-9.41775,0.75,0.13995,0.31825000000000003,0.158405,0.133025,0.5485,118.001,4.0,1
Titus Andronicus,0.2755,0.8040833333333333,4.916666666666667,-5.385833333333333,1.0,0.06174166666666667,0.2831156666666667,0.032853152499999996,0.3394166666666667,0.2644166666666667,141.137,3.75,1
Tiësto,0.5945,0.7529999999999999,6.0,-8.264,0.0,0.04485,0.004905,0.7150000000000001,0.24885,0.1269,135.4925,4.0,1
Tobtok,0.788,0.889,8.0,-4.258,1.0,0.0933,0.00189,0.452,0.0499,0.875,126.967,4.0,1
Todrick Hall,0.935,0.611,1.0,-8.689,1.0,0.133,0.348,6.9e-06,0.0825,0.785,126.008,4.0,1
Tom Demac,0.628,0.62,9.5,-12.530000000000001,0.0,0.03585,0.008516,0.6985,0.21665,0.0577,121.0155,4.0,1
Tone Of Arc,0.822,0.394,0.0,-9.218,1.0,0.0383,0.0218,0.7,0.0917,0.154,120.022,4.0,1
Tonstartssbandht,0.32425,0.78875,6.0,-7.46375,0.75,0.05975,0.40905,0.484825,0.18775,0.183975,98.8745,4.0,1
Tony Romera,0.7,0.821,0.0,-6.177,1.0,0.0459,0.281,0.855,0.55,0.258,124.973,4.0,1
Toofan,0.916,0.744,7.0,-1.724,1.0,0.0747,0.113,2.22e-05,0.0494,0.735,109.995,4.0,1
Topic,0.663,0.849,11.0,-4.462,0.0,0.0334,0.0791,1.2e-06,0.192,0.722,123.992,4.0,1
Touch Sensitive,0.284,0.831,1.0,-5.664,0.0,0.168,0.00297,0.0248,0.0883,0.222,215.509,4.0,1
Tourist,0.48992857142857144,0.62,4.357142857142857,-9.505642857142858,0.7857142857142857,0.06186428571428571,0.33172142857142856,0.44530416428571423,0.1593357142857143,0.2914285714285714,120.96199999999999,3.7142857142857144,1
Travis Scott,0.834,0.73,8.0,-3.714,1.0,0.222,0.00513,0.0,0.124,0.446,155.008,4.0,1
Trevor Powers,0.278,0.539,6.0,-9.585,0.0,0.0489,0.0816,0.113,0.117,0.125,76.018,4.0,1
Triomphe,0.6515,0.32899999999999996,9.0,-17.3725,1.0,0.1431,0.8415,0.831,0.12645,0.221,117.1165,4.0,1
Turtle,0.439,0.713,4.0,-6.228,0.0,0.0327,0.593,0.229,0.458,0.106,93.93,4.0,1
Twenty One Pilots,0.655,0.632,2.0,-4.802,1.0,0.0489,0.0189,0.0,0.0722,0.447,120.113,4.0,1
Two Lone Swordsmen,0.749,0.432,4.0,-12.2745,0.0,0.0639,0.3425,0.8474999999999999,0.106,0.767,90.3015,4.0,1
Ty Segall,0.503,0.684,4.0,-6.423,0.0,0.0385,0.114,0.0528,0.315,0.758,100.727,4.0,1
Tycho,0.7045,0.6065,3.0,-11.985,0.5,0.05245,0.21655000000000002,0.675,0.1285,0.262,110.0265,4.0,1
Télépopmusik,0.684,0.684,1.0,-13.337,1.0,0.0418,0.385,0.29,0.106,0.616,113.988,4.0,1
U.S. Girls,0.427,0.467,6.0,-4.589,1.0,0.0348,0.22,0.79,0.102,0.0758,77.217,3.0,1
U2,0.449,0.7596666666666666,3.6666666666666665,-6.4206666666666665,1.0,0.04936666666666667,0.08637933333333332,0.00116,0.21233333333333335,0.4703333333333333,152.55566666666667,4.0,1
Ultimate Painting,0.613,0.699,8.0,-6.851,0.0,0.0312,0.00401,0.531,0.0944,0.609,117.956,4.0,1
Ultraísta,0.8,0.699,0.0,-8.121,1.0,0.0345,0.0378,0.265,0.341,0.488,120.028,3.0,1
Unknown Mortal Orchestra,0.424,0.728,10.0,-5.046,1.0,0.0426,0.562,0.775,0.111,0.327,111.107,3.0,1
VINAI,0.648,0.927,1.0,-3.633,1.0,0.049,0.011,0.0,0.162,0.361,126.037,4.0,1
VIZE,0.777,0.8245,6.0,-4.9615,0.5,0.1505,0.21400000000000002,0.0005109950000000001,0.10250000000000001,0.254,114.0015,4.0,1
VONDA7,0.727,0.909,11.0,-4.839,0.0,0.0353,0.0734,0.19,0.102,0.904,126.005,4.0,1
Vance Joy,0.47350000000000003,0.5489999999999999,0.25,-8.51875,1.0,0.035449999999999995,0.521,5.5405e-05,0.22899999999999998,0.38425,104.53725,4.0,1
Vandelux,0.724,0.5840000000000001,6.0,-8.962499999999999,0.5,0.05425,0.1345,0.186,0.1095,0.18760000000000002,114.5265,4.0,1
Verboten Berlin,0.557,0.8,10.0,-10.573,1.0,0.0322,0.00151,0.847,0.102,0.242,122.001,4.0,1
Via App,0.7235,0.474,2.5,-13.3915,0.5,0.0431,0.0473,0.5145,0.11175,0.314,119.67099999999999,4.0,1
Void Vision,0.594,0.703,8.0,-9.936,1.0,0.0337,1.27e-05,0.888,0.316,0.435,130.013,4.0,1
Vondelpark,0.542,0.6,8.0,-8.229,1.0,0.0735,0.53,0.276,0.395,0.207,104.977,4.0,1
WHIPPED CREAM,0.576,0.778,7.0,-4.829,1.0,0.204,0.266,0.0615,0.135,0.126,89.86,4.0,1
WHY?,0.5603,0.6486666666666667,4.8,-7.754766666666667,0.7333333333333333,0.08772333333333333,0.36898666666666663,0.07064497733333333,0.25257666666666667,0.39041,126.8479,3.8666666666666667,1
Wa-Fu,0.694,0.871,9.0,-4.6,1.0,0.078,0.441,0.688,0.159,0.754,132.016,4.0,1
Wand,0.48250000000000004,0.7335,3.0,-8.049999999999999,1.0,0.04695,0.118444,0.618,0.09834999999999999,0.27849999999999997,117.8835,4.0,1
Wasuremono,0.754,0.458,7.0,-8.298,1.0,0.0379,0.523,0.436,0.133,0.414,120.925,4.0,1
Wavves,0.368375,0.8859374999999999,5.375,-4.578562499999999,0.75,0.06591875,0.0462145375,0.215828625,0.28170625,0.34745,137.2363125,4.0,1
Ween,0.6034999999999999,0.57925,7.0,-11.01225,0.75,0.032674999999999996,0.44167500000000004,0.01867275,0.17025,0.5925,129.82,3.75,1
Weezer,0.48600000000000004,0.9293333333333335,8.333333333333334,-3.904,1.0,0.0641,0.006803,0.0045217,0.4149,0.6943333333333334,132.037,4.0,1
Wet,0.755,0.593,5.0,-9.472,1.0,0.0484,0.281,0.504,0.097,0.501,93.002,4.0,1
Weval,0.6385,0.647,1.5,-9.809000000000001,1.0,0.0353,0.0046655,0.7484999999999999,0.2475,0.182,115.4945,4.0,1
Wheatus,0.617,0.84,4.0,-4.063,1.0,0.0512,0.36,8.85e-05,0.179,0.57,94.676,4.0,1
Whethan,0.602,0.603,0.0,-5.265,1.0,0.0841,0.00421,0.00582,0.194,0.455,138.963,4.0,1
Whitey,0.875,0.871,4.0,-6.529,0.0,0.0532,0.00275,0.526,0.0872,0.641,117.514,4.0,1
WhoMadeWho,0.647,0.722,10.0,-10.241,0.0,0.0399,9.82e-05,0.348,0.102,0.42,119.975,4.0,1
Wilks,0.744,0.487,1.0,-10.168,0.0,0.0745,0.319,0.856,0.112,0.182,109.944,4.0,1
Will Saul,0.598,0.922,0.0,-8.483,1.0,0.0364,0.00224,0.0596,0.0646,0.145,124.976,4.0,1
William Orbit,0.535,0.514,5.0,-10.25,1.0,0.028,0.00141,0.73,0.155,0.165,125.99,4.0,1
Wise Blood,0.499,0.7195714285714285,4.857142857142857,-6.9077142857142855,0.7142857142857143,0.07105714285714286,0.06587184285714286,0.15771487714285715,0.351,0.47214285714285714,112.57728571428571,3.857142857142857,1
Wisin,0.823,0.821,8.0,-3.402,0.0,0.166,0.31,4.28e-06,0.143,0.791,99.999,4.0,1
Wolf Alice,0.618,0.747,1.0,-5.984,1.0,0.0365,0.0116,0.288,0.382,0.168,122.005,4.0,1
Wolf Parade,0.42983333333333335,0.9083333333333333,2.5,-5.043,0.6666666666666666,0.08365,0.5078333333333334,0.12090596666666668,0.14273333333333335,0.4606666666666666,135.36033333333333,3.8333333333333335,1
Wolfram,0.702,0.826,2.0,-10.307,0.0,0.0611,0.0468,0.0371,0.108,0.402,118.011,4.0,1
Wonderful Broken Thing,0.615,0.923,9.0,-4.269,1.0,0.109,0.265,0.0,0.18,0.47,103.419,4.0,1
Wongo,0.764,0.58,4.0,-9.295,1.0,0.0508,0.196,0.0683,0.134,0.0761,136.085,4.0,1
Wooden Shjips,0.556,0.546,9.0,-13.215,1.0,0.0285,0.117,0.845,0.115,0.427,91.887,4.0,1
Woodsman,0.611,0.866,0.0,-7.936,1.0,0.0321,0.00229,0.822,0.095,0.951,81.87,4.0,1
Worakls,0.6645,0.708,7.75,-8.148499999999999,0.5,0.060275,0.00643325,0.8015,0.1356,0.257475,126.5035,4.0,1
Wu-Tang Clan,0.418,0.575,5.0,-5.87,0.0,0.0729,0.429,0.0,0.138,0.698,137.83,4.0,1
Wyclef Jean,0.673,0.538,4.0,-7.957,1.0,0.0854,0.0957,4.41e-05,0.14,0.454,85.936,4.0,1
Xinobi,0.636,0.517,9.0,-15.901,0.0,0.0457,0.152,0.254,0.0888,0.392,120.022,4.0,1
Yann Tiersen,0.45262765957446804,0.36825063829787236,5.117021276595745,-12.538499999999999,0.35106382978723405,0.0429468085106383,0.7620138446808511,0.5842386661702128,0.18889999999999998,0.4008212765957447,111.65314893617023,3.734042553191489,1
Yeah Yeah Yeahs,0.4721666666666666,0.844,3.0,-5.739166666666667,1.0,0.14023333333333332,0.053985000000000005,0.09285500000000001,0.3065333333333333,0.18726666666666666,121.12450000000001,4.0,1
Yo La Tengo,0.515,0.833,4.0,-9.409,1.0,0.0362,0.637,0.944,0.302,0.965,178.471,4.0,1
Yotto,0.5939285714285714,0.7760285714285714,5.428571428571429,-7.820571428571428,0.5,0.04014285714285715,0.025059685714285716,0.6853928571428571,0.16568571428571427,0.22422857142857142,119.45857142857143,3.9285714285714284,1
Yppah,0.533,0.7888333333333334,6.833333333333333,-6.053333333333334,0.6666666666666666,0.0294,0.004860116666666667,0.6843333333333333,0.16533333333333333,0.33105,123.79899999999999,4.0,1
Ytiet,0.858,0.325,1.0,-11.249,1.0,0.04,0.178,0.00387,0.0951,0.597,115.982,5.0,1
Ytram,0.584,0.865,8.0,-5.951,1.0,0.0321,0.00112,0.433,0.122,0.0743,126.003,4.0,1
Zack Mexico,0.547,0.483,11.0,-8.967,1.0,0.032,0.00912,0.675,0.0615,0.642,88.011,4.0,1
ZenAware,0.601,0.488,0.0,-8.773,0.0,0.0516,0.352,0.94,0.111,0.116,144.082,4.0,1
anamē,0.688,0.654,4.0,-8.521,1.0,0.0493,0.0203,0.251,0.117,0.59,123.011,4.0,1
andhim,0.7310000000000001,0.8105,2.0,-9.395,1.0,0.04055,0.14985,0.8975,0.258,0.572,120.014,4.0,1
barking continues,0.801,0.535,10.0,-14.433,1.0,0.0816,0.827,0.833,0.107,0.346,128.0,4.0,1
blink-182,0.518,0.88475,4.25,-5.72175,1.0,0.05135,0.007781250000000001,2.0575e-05,0.223825,0.70475,127.98025,4.0,1
boerd,0.624,0.522,7.0,-10.71,0.0,0.0334,0.394,0.619,0.232,0.522,74.027,4.0,1
cLOUDDEAD,0.5035999999999999,0.7030000000000001,6.4,-9.6762,1.0,0.08753999999999999,0.53084,0.047787,0.17902,0.4728,113.042,4.0,1
ceo@business.net,0.861,0.439,1.0,-8.383,1.0,0.199,0.196,0.00343,0.0816,0.48,120.041,4.0,1
deadmau5,0.7394000000000001,0.6424,3.0,-9.8032,0.6,0.09134,0.033822000000000005,0.8854,0.10638,0.23388,127.19359999999999,4.0,1
eevee,0.5790000000000001,0.439,5.0,-11.458666666666666,0.3333333333333333,0.06776666666666666,0.19466666666666665,0.2524173333333333,0.18400000000000002,0.24733333333333332,101.01966666666665,4.0,1
lovelytheband,0.666,0.728,7.0,-5.808,1.0,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,4.0,1
minds&machines,0.678,0.855,0.0,-7.659,1.0,0.142,0.276,0.668,0.0957,0.453,133.006,4.0,1
my bloody valentine,0.35600000000000004,0.7553333333333333,7.0,-11.903666666666666,1.0,0.03946666666666667,0.13063833333333333,0.826,0.27566666666666667,0.26666666666666666,103.31700000000001,4.0,1
neumodel,0.819,0.413,10.0,-11.1,0.0,0.0741,0.383,0.505,0.079,0.0384,120.024,4.0,1
nowifi,0.772,0.6705000000000001,6.0,-6.1125,0.5,0.07730000000000001,0.2235,0.28201655,0.2005,0.314,116.991,4.0,1
obli,0.6759999999999999,0.6819999999999999,4.0,-7.681,1.0,0.0435,0.30250000000000005,0.7005,0.0923,0.4915,117.5145,4.0,1
of Montreal,0.693,0.793,7.0,-6.917999999999999,0.6666666666666666,0.03896666666666667,0.23030333333333333,0.09451333333333334,0.13856666666666667,0.7983333333333333,117.78633333333333,4.0,1
pluko,0.621,0.705,5.5,-7.3985,1.0,0.0532,0.020125,0.14212799999999998,0.156,0.3435,101.9905,4.0,1
pronouncedyea,0.654,0.385,11.0,-7.418,1.0,0.133,0.869,0.877,0.145,0.199,111.965,4.0,1
rrotik,0.751,0.682,1.0,-7.675,1.0,0.0611,0.0424,0.538,0.121,0.488,123.991,4.0,1
slowthai,0.673,0.892,10.0,-7.175,0.0,0.244,0.19,0.0,0.228,0.293,87.497,4.0,1
tamanaramen,0.723,0.393,8.0,-20.347,1.0,0.0691,0.951,0.9,0.114,0.302,115.524,4.0,1
thomfjord,0.653,0.777,9.0,-11.064,0.0,0.0425,0.109,0.88,0.373,0.034,120.018,4.0,1
trentemøller,0.6013333333333334,0.3623333333333334,6.333333333333333,-17.542666666666666,0.0,0.0381,0.5809,0.9126666666666666,0.158,0.1186,124.98033333333335,3.6666666666666665,1
Öwnboss,0.848,0.821,2.0,-5.408,0.0,0.0527,0.0169,0.000403,0.0962,0.249,125.051,4.0,1
